T2M,RH2M,PRECTOTCORR,WS2M,GWETTOP,GWETROOT,GWETPROF,Date
13.51,40.44,0.0,0.8,0.42,0.45,0.45,20191219
13.91,50.19,0.12,1.19,0.42,0.45,0.45,20191220
12.8,58.75,0.21,1.19,0.43,0.45,0.45,20191221
11.84,52.69,0.0,1.69,0.42,0.45,0.45,20191222
11.98,45.88,0.0,1.3,0.42,0.45,0.45,20191223
11.37,44.44,0.0,1.16,0.42,0.45,0.45,20191224
10.03,49.75,0.0,1.48,0.42,0.45,0.45,20191225
9.93,46.94,0.0,1.49,0.41,0.45,0.45,20191226
10.04,41.94,0.0,0.67,0.41,0.45,0.45,20191227
8.98,38.94,0.0,1.1,0.41,0.45,0.44,20191228
9.11,38.81,0.0,0.71,0.41,0.45,0.44,20191229
9.06,41.88,0.0,0.88,0.41,0.45,0.44,20191230
8.37,52.19,0.0,1.12,0.41,0.45,0.44,20191231
8.77,57.69,0.0,1.16,0.41,0.45,0.44,20200101
10.05,57.19,0.0,1.09,0.41,0.45,0.44,20200102
11.35,52.5,0.0,1.24,0.41,0.45,0.44,20200103
12.74,49.19,0.0,1.08,0.41,0.44,0.44,20200104
10.23,63.44,0.14,1.17,0.41,0.44,0.44,20200105
9.31,84.5,9.98,1.36,0.49,0.45,0.44,20200106
11.2,82.0,4.6,0.6,0.51,0.46,0.45,20200107
9.25,74.31,0.55,1.38,0.45,0.47,0.45,20200108
8.99,59.69,0.0,1.39,0.44,0.46,0.45,20200109
8.51,47.56,0.0,1.79,0.43,0.46,0.45,20200110
10.94,40.56,0.0,1.22,0.43,0.46,0.45,20200111
12.25,43.56,0.0,1.08,0.42,0.46,0.45,20200112
8.53,78.88,32.91,1.52,0.58,0.49,0.48,20200113
9.03,78.12,0.05,1.14,0.51,0.52,0.5,20200114
10.16,62.0,0.0,0.69,0.48,0.52,0.5,20200115
11.44,54.38,0.0,0.85,0.48,0.51,0.5,20200116
11.37,56.19,0.0,1.05,0.48,0.51,0.49,20200117
11.15,62.19,0.02,1.27,0.48,0.51,0.49,20200118
11.5,66.31,0.0,0.83,0.48,0.51,0.49,20200119
11.05,64.0,0.0,1.2,0.48,0.5,0.49,20200120
10.48,75.19,0.01,1.42,0.47,0.5,0.49,20200121
10.38,72.75,0.0,1.46,0.47,0.5,0.49,20200122
10.06,63.12,0.0,2.07,0.46,0.5,0.48,20200123
10.1,52.12,0.0,1.94,0.46,0.5,0.48,20200124
13.55,48.0,0.02,0.91,0.46,0.49,0.48,20200125
13.32,62.31,0.0,1.05,0.45,0.49,0.48,20200126
12.4,75.44,6.1,1.56,0.5,0.49,0.48,20200127
11.86,92.06,9.48,2.57,0.55,0.51,0.49,20200128
11.23,82.25,4.51,1.76,0.55,0.52,0.51,20200129
11.19,72.75,0.0,0.97,0.5,0.52,0.51,20200130
11.62,60.38,0.0,0.85,0.49,0.52,0.51,20200131
11.55,58.75,0.0,0.96,0.48,0.52,0.51,20200201
12.43,54.0,0.0,1.07,0.48,0.52,0.5,20200202
12.41,47.5,0.0,0.89,0.48,0.52,0.5,20200203
9.37,66.44,0.0,1.49,0.48,0.51,0.5,20200204
9.8,69.69,0.0,1.33,0.48,0.51,0.5,20200205
11.52,55.0,0.0,1.09,0.48,0.51,0.49,20200206
11.8,55.5,0.0,0.89,0.47,0.51,0.49,20200207
12.79,50.88,0.0,1.21,0.47,0.5,0.49,20200208
14.76,44.19,0.0,0.77,0.47,0.5,0.49,20200209
14.74,45.06,0.0,1.12,0.46,0.5,0.48,20200210
14.81,50.62,0.0,0.97,0.46,0.5,0.48,20200211
15.55,62.0,0.01,1.77,0.45,0.49,0.48,20200212
17.55,65.25,0.04,1.68,0.45,0.49,0.48,20200213
15.87,56.44,0.0,2.28,0.45,0.49,0.48,20200214
15.39,40.38,0.0,1.77,0.44,0.48,0.48,20200215
18.72,30.38,0.0,1.07,0.44,0.48,0.48,20200216
17.47,32.75,0.0,1.18,0.44,0.48,0.47,20200217
17.41,32.19,0.0,1.23,0.43,0.48,0.47,20200218
16.36,41.5,0.11,3.66,0.43,0.48,0.47,20200219
16.32,56.38,3.8,2.32,0.45,0.48,0.47,20200220
16.0,71.56,0.48,2.27,0.45,0.48,0.47,20200221
17.26,65.81,0.0,0.88,0.44,0.48,0.47,20200222
18.54,55.5,0.0,1.01,0.43,0.47,0.46,20200223
18.24,54.88,0.05,1.21,0.43,0.47,0.46,20200224
18.76,54.88,0.0,0.99,0.42,0.47,0.46,20200225
19.46,55.94,0.0,1.07,0.42,0.46,0.45,20200226
18.76,57.12,0.0,1.93,0.42,0.46,0.45,20200227
18.1,67.0,1.1,2.84,0.43,0.46,0.45,20200228
17.83,73.62,12.19,3.06,0.52,0.47,0.46,20200229
17.93,72.88,0.59,1.45,0.46,0.48,0.47,20200301
18.9,66.69,0.0,0.9,0.44,0.48,0.47,20200302
19.65,59.12,0.0,0.96,0.43,0.47,0.46,20200303
19.65,57.0,0.3,1.39,0.42,0.47,0.46,20200304
17.15,77.0,14.6,2.43,0.53,0.48,0.47,20200305
14.76,94.0,28.39,1.9,0.64,0.52,0.5,20200306
14.21,82.31,4.57,2.17,0.55,0.55,0.52,20200307
15.62,75.44,2.58,1.52,0.54,0.54,0.52,20200308
15.81,68.75,0.0,2.33,0.51,0.54,0.52,20200309
17.19,61.06,0.02,1.07,0.5,0.53,0.52,20200310
16.83,67.62,22.27,3.12,0.57,0.54,0.52,20200311
16.83,71.75,4.1,2.85,0.59,0.57,0.55,20200312
15.1,70.25,6.02,1.88,0.59,0.57,0.55,20200313
15.31,66.0,2.53,1.07,0.57,0.57,0.55,20200314
16.85,63.38,0.01,0.99,0.55,0.56,0.55,20200315
17.73,68.62,0.0,1.6,0.53,0.55,0.54,20200316
20.08,62.5,0.0,1.46,0.52,0.55,0.54,20200317
20.34,67.69,0.01,1.28,0.52,0.55,0.53,20200318
21.55,66.12,0.01,0.95,0.52,0.54,0.53,20200319
20.69,70.06,0.0,1.25,0.51,0.54,0.52,20200320
20.57,68.69,0.12,1.64,0.5,0.53,0.52,20200321
20.96,67.44,0.0,1.45,0.49,0.53,0.52,20200322
20.71,72.75,0.11,1.3,0.49,0.52,0.52,20200323
20.82,74.31,2.25,1.55,0.51,0.52,0.52,20200324
21.93,65.19,0.54,0.96,0.49,0.52,0.51,20200325
20.96,71.0,0.43,1.3,0.48,0.52,0.51,20200326
17.81,90.06,44.36,2.09,0.68,0.55,0.53,20200327
19.6,71.31,0.64,1.6,0.61,0.59,0.57,20200328
19.97,66.38,0.0,1.77,0.57,0.58,0.56,20200329
19.51,70.31,0.0,1.76,0.55,0.57,0.55,20200330
18.19,83.06,2.05,1.7,0.57,0.57,0.55,20200331
20.49,71.62,0.02,1.55,0.55,0.57,0.55,20200401
20.73,66.25,0.0,1.59,0.53,0.56,0.55,20200402
20.83,57.88,0.0,1.76,0.52,0.55,0.54,20200403
22.17,58.44,0.0,1.43,0.51,0.55,0.53,20200404
20.69,66.31,5.98,1.73,0.55,0.55,0.53,20200405
22.44,60.75,0.0,1.31,0.52,0.55,0.53,20200406
21.5,65.81,0.86,1.09,0.51,0.54,0.52,20200407
22.06,62.44,0.0,1.52,0.49,0.53,0.52,20200408
23.17,59.19,0.06,1.62,0.48,0.53,0.52,20200409
25.31,56.31,0.0,1.27,0.48,0.52,0.51,20200410
25.13,62.12,0.0,1.41,0.47,0.52,0.51,20200411
26.69,59.56,0.0,2.01,0.46,0.51,0.5,20200412
27.75,57.0,0.0,1.51,0.45,0.51,0.49,20200413
28.33,53.75,0.0,1.66,0.45,0.5,0.49,20200414
28.45,49.69,0.0,1.92,0.44,0.49,0.48,20200415
26.43,51.69,0.0,1.99,0.43,0.49,0.48,20200416
23.18,58.88,16.12,1.95,0.52,0.49,0.48,20200417
23.83,64.31,2.96,1.66,0.52,0.52,0.5,20200418
23.74,61.44,0.0,2.05,0.46,0.51,0.49,20200419
23.35,59.69,1.24,1.4,0.46,0.5,0.49,20200420
24.02,58.94,0.01,1.5,0.45,0.5,0.49,20200421
26.51,51.12,0.0,1.48,0.44,0.49,0.48,20200422
27.05,52.94,0.04,2.17,0.43,0.49,0.48,20200423
28.47,52.31,0.15,1.29,0.42,0.48,0.48,20200424
25.87,59.62,0.13,1.2,0.43,0.48,0.47,20200425
25.66,62.88,0.57,1.84,0.44,0.48,0.47,20200426
26.55,57.0,1.18,2.95,0.43,0.48,0.47,20200427
26.62,57.69,0.24,1.88,0.42,0.47,0.47,20200428
28.87,56.0,0.01,1.79,0.41,0.47,0.46,20200429
30.25,52.06,0.08,1.82,0.4,0.46,0.46,20200430
31.23,50.69,0.24,1.34,0.4,0.46,0.45,20200501
30.41,50.75,3.57,1.52,0.45,0.46,0.45,20200502
29.71,49.88,1.27,1.64,0.41,0.46,0.45,20200503
28.93,51.44,0.65,1.34,0.4,0.45,0.45,20200504
29.09,48.5,0.07,2.23,0.39,0.45,0.45,20200505
29.34,45.62,0.08,1.52,0.38,0.45,0.45,20200506
28.88,45.5,0.02,2.39,0.38,0.45,0.44,20200507
30.43,42.19,0.0,1.52,0.38,0.44,0.44,20200508
32.08,38.56,0.0,1.57,0.37,0.43,0.43,20200509
32.15,39.38,0.51,1.16,0.37,0.43,0.43,20200510
30.34,43.62,2.44,3.43,0.38,0.43,0.42,20200511
29.95,49.44,0.03,2.19,0.38,0.42,0.42,20200512
30.72,48.88,1.13,1.73,0.38,0.42,0.42,20200513
28.73,60.25,7.47,1.55,0.45,0.43,0.42,20200514
28.55,55.38,0.04,2.3,0.4,0.43,0.42,20200515
30.54,46.31,0.0,1.7,0.37,0.42,0.42,20200516
31.03,36.12,0.0,0.78,0.36,0.42,0.41,20200517
31.05,34.12,0.0,1.94,0.35,0.41,0.41,20200518
30.3,33.44,0.0,2.89,0.34,0.41,0.41,20200519
30.27,37.19,0.0,2.52,0.34,0.41,0.41,20200520
32.69,32.31,0.0,2.68,0.32,0.41,0.41,20200521
35.01,29.94,0.0,1.06,0.3,0.4,0.4,20200522
36.11,26.06,0.0,2.97,0.29,0.4,0.4,20200523
35.32,31.0,0.12,2.4,0.28,0.39,0.39,20200524
36.15,30.88,0.0,2.38,0.27,0.39,0.39,20200525
36.64,29.62,0.0,1.95,0.26,0.39,0.39,20200526
37.26,24.81,0.0,2.12,0.24,0.38,0.38,20200527
36.12,27.25,0.05,3.3,0.23,0.38,0.38,20200528
34.51,32.25,0.05,4.21,0.23,0.38,0.38,20200529
31.4,42.12,3.8,3.75,0.29,0.38,0.38,20200530
27.6,62.06,4.25,2.14,0.38,0.39,0.39,20200531
28.87,52.56,0.71,1.35,0.38,0.39,0.39,20200601
26.48,63.12,3.99,1.53,0.41,0.39,0.39,20200602
28.77,55.5,0.34,1.12,0.38,0.4,0.39,20200603
30.3,47.62,0.94,1.42,0.35,0.39,0.39,20200604
31.4,44.31,0.45,1.75,0.34,0.39,0.39,20200605
30.4,50.88,8.08,2.69,0.41,0.4,0.39,20200606
30.76,47.81,0.48,1.57,0.38,0.4,0.4,20200607
33.87,41.81,0.0,1.32,0.33,0.39,0.39,20200608
35.36,37.44,0.05,1.6,0.3,0.39,0.39,20200609
36.05,35.56,1.4,2.3,0.3,0.39,0.39,20200610
35.68,39.31,3.42,1.57,0.35,0.39,0.39,20200611
37.05,33.62,0.01,1.88,0.3,0.38,0.38,20200612
36.01,38.31,4.48,1.59,0.37,0.39,0.39,20200613
35.12,39.81,0.14,2.13,0.3,0.38,0.38,20200614
36.31,32.69,0.0,2.0,0.27,0.38,0.38,20200615
36.68,26.56,0.01,1.82,0.24,0.38,0.38,20200616
37.25,24.0,0.0,1.45,0.23,0.38,0.38,20200617
38.2,23.75,0.02,1.84,0.2,0.38,0.38,20200618
38.51,24.56,0.04,0.86,0.2,0.38,0.38,20200619
38.14,26.94,0.43,1.98,0.2,0.38,0.38,20200620
38.28,28.88,0.03,1.56,0.18,0.38,0.38,20200621
36.59,37.31,5.1,1.56,0.31,0.38,0.38,20200622
37.25,35.88,0.0,2.86,0.27,0.38,0.38,20200623
35.89,43.62,6.2,3.18,0.34,0.38,0.38,20200624
34.83,50.06,4.25,2.75,0.38,0.38,0.38,20200625
35.83,45.88,0.21,1.45,0.34,0.38,0.38,20200626
37.48,41.31,0.01,1.39,0.29,0.38,0.38,20200627
38.18,40.0,3.65,1.75,0.29,0.38,0.38,20200628
34.52,51.81,8.3,2.0,0.44,0.39,0.39,20200629
36.16,39.88,0.09,1.25,0.35,0.39,0.39,20200630
36.9,39.0,0.54,1.26,0.32,0.38,0.38,20200701
37.51,40.38,2.08,1.75,0.33,0.38,0.38,20200702
39.12,33.38,0.0,1.48,0.28,0.38,0.38,20200703
39.04,30.06,0.5,2.65,0.26,0.38,0.38,20200704
34.3,48.69,8.6,2.62,0.41,0.39,0.39,20200705
35.07,42.0,0.02,0.91,0.34,0.38,0.38,20200706
35.83,40.25,0.52,1.82,0.3,0.38,0.38,20200707
33.62,54.0,4.56,3.29,0.34,0.38,0.38,20200708
34.87,52.0,0.79,0.96,0.34,0.38,0.38,20200709
38.05,39.06,0.31,1.84,0.3,0.38,0.38,20200710
37.85,37.88,0.25,2.74,0.27,0.38,0.38,20200711
32.34,63.38,35.36,1.14,0.53,0.42,0.41,20200712
33.57,58.19,0.39,1.04,0.41,0.44,0.43,20200713
36.02,45.62,0.45,1.05,0.38,0.43,0.43,20200714
35.77,44.12,1.29,1.62,0.38,0.43,0.42,20200715
33.4,57.75,15.5,1.85,0.48,0.44,0.43,20200716
33.44,60.62,7.0,1.55,0.47,0.45,0.44,20200717
35.13,55.12,2.25,0.76,0.41,0.45,0.45,20200718
34.2,58.0,16.6,1.47,0.52,0.46,0.45,20200719
34.55,53.44,5.66,2.68,0.46,0.47,0.46,20200720
30.88,68.31,22.69,1.84,0.59,0.5,0.48,20200721
30.44,66.88,5.37,2.08,0.51,0.51,0.49,20200722
32.33,51.75,0.0,1.13,0.44,0.5,0.48,20200723
33.11,49.94,0.05,1.39,0.42,0.49,0.48,20200724
33.25,55.0,1.48,1.9,0.43,0.48,0.48,20200725
33.08,58.56,8.44,0.8,0.48,0.48,0.48,20200726
34.27,53.44,0.23,1.35,0.44,0.48,0.48,20200727
35.66,50.19,1.4,2.05,0.42,0.48,0.48,20200728
35.26,52.5,9.71,2.12,0.47,0.48,0.47,20200729
32.83,62.25,6.05,2.15,0.49,0.49,0.48,20200730
31.02,71.25,11.56,1.54,0.52,0.5,0.48,20200731
31.96,67.62,7.75,1.21,0.53,0.51,0.49,20200801
32.55,66.44,25.06,1.22,0.62,0.53,0.52,20200802
33.9,62.31,9.22,1.47,0.57,0.55,0.53,20200803
34.23,56.94,1.04,1.34,0.51,0.54,0.52,20200804
34.24,56.62,0.12,1.73,0.48,0.53,0.52,20200805
33.33,61.31,1.58,1.49,0.48,0.52,0.51,20200806
32.49,62.75,0.12,2.64,0.46,0.52,0.51,20200807
33.02,63.88,6.18,0.93,0.5,0.52,0.5,20200808
32.83,68.12,16.78,1.8,0.58,0.53,0.52,20200809
32.75,68.5,20.5,1.06,0.62,0.55,0.53,20200810
31.5,74.94,14.9,1.78,0.62,0.58,0.55,20200811
33.44,67.0,1.88,2.23,0.55,0.57,0.55,20200812
33.45,66.75,4.22,1.66,0.55,0.56,0.55,20200813
32.1,72.81,4.76,1.85,0.55,0.56,0.55,20200814
31.84,70.38,0.14,1.41,0.52,0.55,0.54,20200815
32.54,65.75,2.5,1.07,0.52,0.55,0.53,20200816
32.3,66.56,2.84,1.99,0.52,0.54,0.53,20200817
32.58,69.19,2.77,1.55,0.52,0.54,0.52,20200818
31.98,74.25,15.41,1.61,0.59,0.55,0.53,20200819
29.44,84.62,63.5,1.59,0.77,0.62,0.59,20200820
28.85,81.56,2.48,1.94,0.65,0.63,0.6,20200821
30.3,71.88,0.02,0.79,0.62,0.62,0.59,20200822
30.14,72.69,0.0,1.02,0.6,0.6,0.59,20200823
29.87,75.31,0.16,1.74,0.58,0.59,0.58,20200824
29.99,77.31,2.95,2.09,0.58,0.59,0.57,20200825
29.96,77.88,5.71,1.21,0.59,0.59,0.56,20200826
29.24,80.44,44.42,1.87,0.75,0.62,0.59,20200827
28.84,79.44,63.1,1.21,0.86,0.7,0.66,20200828
29.53,75.06,14.17,0.46,0.79,0.73,0.7,20200829
29.69,74.62,3.11,0.71,0.74,0.73,0.69,20200830
27.94,84.06,12.34,3.2,0.77,0.73,0.69,20200831
28.55,83.94,2.35,2.27,0.74,0.73,0.69,20200901
28.76,82.62,0.28,1.73,0.72,0.71,0.68,20200902
28.15,83.31,14.39,1.95,0.76,0.71,0.68,20200903
27.71,82.5,32.7,0.74,0.82,0.74,0.7,20200904
28.24,81.94,3.33,0.81,0.77,0.76,0.72,20200905
28.7,81.19,7.96,1.4,0.78,0.76,0.72,20200906
28.84,77.19,0.85,0.87,0.76,0.75,0.71,20200907
28.87,77.38,0.0,1.02,0.74,0.73,0.7,20200908
28.87,76.62,0.0,1.05,0.73,0.73,0.7,20200909
29.07,75.56,0.0,0.97,0.73,0.72,0.69,20200910
29.32,73.62,0.0,1.15,0.72,0.7,0.68,20200911
29.33,69.31,0.05,1.1,0.7,0.7,0.67,20200912
29.06,67.31,0.0,0.98,0.7,0.69,0.66,20200913
29.23,65.5,0.0,1.0,0.69,0.67,0.65,20200914
29.89,65.31,0.0,1.03,0.67,0.66,0.64,20200915
30.55,66.44,0.0,1.2,0.66,0.66,0.63,20200916
30.92,64.56,0.0,0.72,0.65,0.65,0.62,20200917
30.07,60.5,0.0,1.06,0.64,0.63,0.62,20200918
30.01,58.75,0.0,0.75,0.62,0.62,0.61,20200919
28.44,66.12,0.0,1.27,0.62,0.62,0.6,20200920
28.59,62.06,0.0,1.05,0.6,0.61,0.59,20200921
29.42,60.75,0.0,0.86,0.59,0.6,0.59,20200922
29.66,64.94,0.01,1.02,0.58,0.59,0.58,20200923
29.76,64.94,0.0,1.06,0.57,0.59,0.57,20200924
29.88,57.94,0.0,1.05,0.55,0.58,0.56,20200925
27.51,59.81,0.1,1.38,0.55,0.57,0.55,20200926
27.32,59.5,0.0,1.1,0.54,0.56,0.55,20200927
27.37,59.56,0.0,1.16,0.52,0.55,0.54,20200928
27.8,56.5,0.0,1.02,0.52,0.55,0.54,20200929
28.36,50.94,0.0,0.9,0.51,0.55,0.53,20200930
26.55,54.94,0.0,1.23,0.5,0.54,0.52,20201001
26.9,53.88,0.0,1.26,0.49,0.53,0.52,20201002
27.16,46.62,0.0,1.23,0.48,0.52,0.52,20201003
26.42,45.88,0.0,1.14,0.48,0.52,0.51,20201004
26.51,43.19,0.0,1.41,0.47,0.52,0.51,20201005
26.49,43.0,0.0,0.98,0.46,0.51,0.5,20201006
25.86,48.25,0.0,1.18,0.45,0.51,0.5,20201007
26.15,46.31,0.0,1.03,0.45,0.5,0.49,20201008
26.88,46.44,0.0,0.81,0.45,0.5,0.48,20201009
27.43,45.0,0.0,0.9,0.44,0.49,0.48,20201010
27.13,40.94,0.0,0.97,0.44,0.49,0.48,20201011
27.59,36.0,0.0,0.62,0.43,0.48,0.48,20201012
26.07,44.25,0.0,1.09,0.43,0.48,0.48,20201013
25.8,45.56,0.0,1.45,0.42,0.48,0.47,20201014
25.81,38.5,0.0,1.34,0.42,0.48,0.47,20201015
25.26,37.56,0.0,1.01,0.41,0.47,0.46,20201016
25.72,36.38,0.0,1.05,0.41,0.47,0.46,20201017
24.93,38.75,0.0,1.67,0.41,0.46,0.46,20201018
24.92,37.94,0.0,1.11,0.41,0.46,0.45,20201019
24.78,32.25,0.0,1.02,0.41,0.46,0.45,20201020
23.2,40.69,0.0,1.41,0.41,0.45,0.45,20201021
23.44,41.75,0.0,1.09,0.41,0.45,0.45,20201022
24.49,37.62,0.0,0.77,0.41,0.45,0.45,20201023
24.51,34.88,0.0,0.78,0.4,0.45,0.45,20201024
22.4,39.94,0.0,1.24,0.4,0.45,0.44,20201025
21.73,44.06,0.0,1.61,0.4,0.45,0.44,20201026
22.04,39.75,0.0,1.1,0.4,0.44,0.44,20201027
23.19,30.81,0.0,0.95,0.39,0.44,0.44,20201028
22.21,34.5,0.0,1.11,0.39,0.44,0.43,20201029
21.88,39.12,0.0,1.51,0.39,0.44,0.43,20201030
20.19,43.31,0.0,1.78,0.39,0.43,0.43,20201031
20.25,40.5,0.0,1.64,0.39,0.43,0.43,20201101
21.94,32.88,0.0,0.84,0.38,0.43,0.42,20201102
22.71,33.94,0.0,0.75,0.38,0.43,0.42,20201103
22.95,30.94,0.0,0.84,0.38,0.42,0.42,20201104
21.72,31.44,0.0,1.13,0.38,0.42,0.42,20201105
21.08,36.44,0.0,1.25,0.38,0.42,0.41,20201106
21.25,36.69,0.0,1.27,0.38,0.42,0.41,20201107
21.15,36.94,0.0,1.05,0.38,0.41,0.41,20201108
19.83,42.06,0.0,1.07,0.38,0.41,0.41,20201109
19.99,45.5,0.0,1.01,0.38,0.41,0.41,20201110
19.87,45.81,0.0,0.85,0.38,0.41,0.41,20201111
19.87,44.44,0.0,0.93,0.38,0.41,0.41,20201112
20.11,41.88,0.0,0.69,0.38,0.41,0.41,20201113
17.46,50.5,0.0,1.19,0.38,0.41,0.41,20201114
14.4,72.19,16.12,1.59,0.48,0.42,0.41,20201115
15.39,75.69,0.27,1.27,0.45,0.45,0.44,20201116
14.86,61.5,0.0,1.78,0.41,0.44,0.43,20201117
15.04,49.06,0.0,1.23,0.4,0.44,0.43,20201118
16.07,39.44,0.0,0.93,0.4,0.44,0.43,20201119
15.06,48.81,0.0,2.18,0.4,0.43,0.43,20201120
13.44,47.5,0.0,1.98,0.39,0.43,0.43,20201121
13.79,41.06,0.0,1.34,0.39,0.43,0.43,20201122
14.87,58.94,0.0,2.57,0.4,0.43,0.42,20201123
14.96,61.5,12.48,1.62,0.43,0.43,0.42,20201124
12.11,87.25,33.53,0.93,0.63,0.49,0.48,20201125
12.8,77.12,0.01,1.7,0.48,0.51,0.49,20201126
13.06,67.31,0.0,1.88,0.47,0.5,0.48,20201127
12.61,58.25,0.0,1.63,0.46,0.5,0.48,20201128
13.61,62.06,0.0,1.2,0.46,0.49,0.48,20201129
14.67,62.62,0.0,1.48,0.46,0.49,0.48,20201130
16.02,59.75,0.0,1.48,0.45,0.49,0.48,20201201
15.9,62.25,0.0,1.6,0.45,0.49,0.48,20201202
17.33,59.88,0.0,1.0,0.45,0.48,0.48,20201203
17.5,55.38,0.0,1.43,0.45,0.48,0.48,20201204
16.51,53.38,0.0,1.43,0.45,0.48,0.48,20201205
16.81,54.81,0.0,0.99,0.45,0.48,0.48,20201206
17.47,57.06,0.0,1.2,0.45,0.48,0.47,20201207
17.48,59.81,0.12,1.27,0.45,0.48,0.47,20201208
17.71,71.38,2.1,2.43,0.46,0.48,0.47,20201209
15.74,75.0,0.05,1.52,0.46,0.48,0.47,20201210
15.12,68.19,2.87,1.86,0.45,0.48,0.47,20201211
13.47,76.19,7.71,1.55,0.53,0.5,0.48,20201212
11.73,77.5,0.0,1.48,0.47,0.5,0.48,20201213
11.88,69.12,0.0,1.33,0.46,0.49,0.48,20201214
10.49,64.0,0.0,1.35,0.46,0.49,0.48,20201215
9.51,64.56,0.0,1.66,0.45,0.49,0.48,20201216
8.38,59.88,0.0,1.84,0.45,0.49,0.48,20201217
8.63,56.12,0.0,1.96,0.45,0.48,0.48,20201218
9.58,52.0,0.0,1.55,0.45,0.48,0.48,20201219
11.72,51.75,0.0,1.54,0.45,0.48,0.48,20201220
12.59,55.69,0.0,1.56,0.45,0.48,0.48,20201221
12.82,62.5,0.0,1.3,0.45,0.48,0.47,20201222
13.45,58.19,0.0,1.18,0.45,0.48,0.47,20201223
13.05,54.62,0.0,1.35,0.45,0.48,0.47,20201224
12.38,55.12,0.0,1.28,0.45,0.48,0.47,20201225
12.29,53.88,0.0,1.15,0.45,0.48,0.47,20201226
11.05,64.19,2.77,2.12,0.46,0.48,0.47,20201227
8.78,82.0,1.33,1.02,0.48,0.48,0.47,20201228
8.7,74.25,0.0,1.67,0.45,0.48,0.47,20201229
8.43,63.62,0.0,1.49,0.45,0.48,0.47,20201230
8.77,56.25,0.0,1.51,0.45,0.48,0.47,20201231
11.09,45.0,0.0,0.97,0.45,0.48,0.47,20210101
10.99,56.12,0.41,1.11,0.45,0.48,0.47,20210102
12.78,87.69,1.54,1.55,0.46,0.48,0.47,20210103
14.45,92.12,3.36,1.4,0.48,0.48,0.47,20210104
14.19,95.06,32.72,2.55,0.62,0.51,0.49,20210105
14.26,83.81,5.49,1.12,0.6,0.55,0.53,20210106
12.2,73.62,0.0,1.09,0.53,0.55,0.53,20210107
11.8,70.75,0.0,1.12,0.52,0.55,0.53,20210108
10.93,75.5,0.0,1.55,0.52,0.54,0.52,20210109
9.94,69.62,0.0,1.55,0.52,0.54,0.52,20210110
10.0,60.0,0.0,1.47,0.51,0.54,0.52,20210111
9.8,60.44,0.0,1.52,0.51,0.53,0.52,20210112
9.55,58.75,0.0,1.44,0.51,0.53,0.52,20210113
10.73,59.0,0.0,0.86,0.51,0.53,0.52,20210114
10.87,59.19,0.0,0.84,0.5,0.53,0.52,20210115
9.89,64.88,0.0,1.33,0.5,0.53,0.52,20210116
10.97,55.5,0.0,1.15,0.5,0.52,0.52,20210117
10.33,53.44,0.0,0.96,0.5,0.52,0.51,20210118
10.21,65.0,0.0,1.41,0.49,0.52,0.51,20210119
11.29,69.69,0.0,1.77,0.49,0.52,0.51,20210120
12.01,59.56,0.0,1.53,0.48,0.52,0.51,20210121
12.06,55.94,0.01,1.91,0.48,0.52,0.51,20210122
11.24,59.38,0.44,2.3,0.48,0.52,0.5,20210123
11.42,66.12,0.08,1.21,0.48,0.52,0.5,20210124
11.89,52.19,0.0,1.1,0.48,0.52,0.5,20210125
11.26,48.88,0.0,1.34,0.48,0.51,0.5,20210126
10.9,50.44,0.0,1.45,0.47,0.51,0.5,20210127
11.9,48.75,0.0,1.2,0.47,0.51,0.49,20210128
11.16,50.81,0.0,1.59,0.47,0.5,0.49,20210129
11.73,51.12,0.0,1.54,0.47,0.5,0.49,20210130
14.26,41.5,0.0,0.7,0.46,0.5,0.49,20210131
13.51,49.44,0.0,1.22,0.46,0.5,0.48,20210201
14.54,51.38,0.0,0.99,0.46,0.49,0.48,20210202
13.59,57.12,0.42,1.28,0.46,0.49,0.48,20210203
12.15,67.12,1.16,1.11,0.47,0.49,0.48,20210204
12.73,65.75,0.13,0.77,0.46,0.49,0.48,20210205
13.62,62.06,0.0,1.38,0.45,0.49,0.48,20210206
14.15,57.75,0.0,1.47,0.45,0.49,0.48,20210207
15.78,52.25,0.06,1.02,0.45,0.48,0.48,20210208
17.27,46.88,0.0,0.98,0.45,0.48,0.48,20210209
16.23,52.31,0.0,1.02,0.45,0.48,0.48,20210210
17.22,55.88,0.0,0.77,0.45,0.48,0.47,20210211
17.64,54.31,0.0,1.08,0.44,0.48,0.47,20210212
17.58,50.62,0.0,0.82,0.44,0.48,0.47,20210213
17.34,51.62,0.0,0.98,0.44,0.48,0.47,20210214
17.84,52.5,0.0,1.07,0.43,0.48,0.47,20210215
18.07,53.56,0.0,0.91,0.43,0.47,0.46,20210216
18.52,47.88,0.0,0.79,0.43,0.47,0.46,20210217
17.93,46.12,0.0,1.06,0.43,0.47,0.46,20210218
18.37,45.06,0.0,1.05,0.42,0.47,0.46,20210219
18.94,39.19,0.0,0.81,0.42,0.46,0.45,20210220
19.42,41.31,0.0,1.26,0.42,0.46,0.45,20210221
21.46,35.81,0.0,0.91,0.41,0.46,0.45,20210222
21.05,37.06,0.0,1.48,0.41,0.45,0.45,20210223
21.67,36.81,0.0,1.05,0.41,0.45,0.45,20210224
21.51,41.56,0.0,1.12,0.41,0.45,0.45,20210225
21.97,45.5,0.15,1.38,0.41,0.45,0.45,20210226
