T2M,RH2M,PRECTOTCORR,WS2M,GWETTOP,GWETROOT,GWETPROF,Date
14.23,38.88,0.12,1.35,0.34,0.45,0.46,20191219
14.09,44.75,0.0,1.07,0.33,0.45,0.45,20191220
13.8,43.88,0.0,0.85,0.32,0.45,0.45,20191221
12.99,39.25,0.0,1.26,0.31,0.45,0.45,20191222
12.65,35.62,0.0,1.19,0.3,0.45,0.45,20191223
11.48,38.12,0.0,1.38,0.3,0.45,0.45,20191224
11.8,36.62,0.0,1.09,0.29,0.45,0.45,20191225
12.43,29.38,0.0,1.27,0.28,0.45,0.45,20191226
11.68,29.75,0.0,1.22,0.27,0.45,0.45,20191227
10.26,33.94,0.0,1.18,0.27,0.45,0.45,20191228
9.6,35.56,0.0,0.98,0.27,0.45,0.45,20191229
10.22,34.19,0.0,1.27,0.27,0.45,0.45,20191230
9.64,35.56,0.0,0.93,0.26,0.45,0.45,20191231
9.47,43.19,0.0,1.25,0.26,0.45,0.45,20200101
9.4,58.5,0.03,1.95,0.26,0.45,0.45,20200102
10.94,59.56,0.51,1.2,0.27,0.45,0.45,20200103
10.77,57.19,0.02,1.26,0.27,0.45,0.45,20200104
7.86,70.12,2.92,2.03,0.31,0.45,0.45,20200105
7.15,86.75,8.82,1.51,0.52,0.47,0.47,20200106
8.03,73.88,0.13,1.52,0.48,0.48,0.47,20200107
8.03,59.38,0.38,1.26,0.47,0.47,0.47,20200108
8.37,45.69,0.0,1.28,0.46,0.47,0.47,20200109
8.75,43.19,0.0,1.3,0.46,0.47,0.47,20200110
10.48,42.44,0.02,1.01,0.46,0.47,0.47,20200111
9.44,56.88,2.29,1.98,0.47,0.47,0.47,20200112
7.34,86.44,16.38,1.52,0.59,0.49,0.48,20200113
8.61,76.56,1.36,2.8,0.51,0.5,0.49,20200114
9.27,58.94,0.0,1.09,0.48,0.5,0.49,20200115
10.32,54.38,0.0,1.7,0.48,0.5,0.49,20200116
10.44,49.69,0.0,1.51,0.48,0.49,0.49,20200117
10.39,55.38,0.0,1.63,0.48,0.49,0.49,20200118
10.99,53.06,0.0,1.05,0.48,0.49,0.49,20200119
10.19,63.5,0.33,1.37,0.48,0.49,0.49,20200120
9.15,81.12,1.91,1.25,0.49,0.49,0.49,20200121
9.79,71.56,0.06,1.39,0.48,0.49,0.49,20200122
10.69,45.56,0.0,1.1,0.48,0.49,0.49,20200123
11.9,45.0,0.0,1.13,0.47,0.49,0.49,20200124
12.65,55.19,0.0,1.26,0.47,0.49,0.48,20200125
12.19,58.31,0.0,1.18,0.47,0.48,0.48,20200126
9.51,80.06,1.58,1.65,0.48,0.48,0.48,20200127
10.15,83.5,3.26,2.66,0.5,0.49,0.49,20200128
8.91,82.56,1.21,2.62,0.51,0.5,0.49,20200129
10.9,68.56,0.0,1.09,0.48,0.49,0.49,20200130
11.42,57.0,0.0,1.19,0.48,0.49,0.49,20200131
11.84,51.38,0.0,1.07,0.48,0.49,0.49,20200201
12.55,46.75,0.0,1.16,0.47,0.49,0.49,20200202
12.77,46.69,0.0,1.31,0.47,0.49,0.48,20200203
10.82,67.0,1.22,1.73,0.48,0.49,0.48,20200204
10.8,61.94,0.0,1.23,0.47,0.49,0.48,20200205
12.15,44.44,0.0,1.24,0.47,0.48,0.48,20200206
12.17,48.38,0.0,1.14,0.47,0.48,0.48,20200207
13.01,45.81,0.0,1.2,0.46,0.48,0.48,20200208
13.26,46.88,0.0,1.3,0.46,0.48,0.48,20200209
14.28,46.81,0.0,1.34,0.46,0.48,0.48,20200210
12.87,64.44,0.69,1.95,0.47,0.48,0.48,20200211
13.47,70.44,0.59,1.33,0.47,0.48,0.48,20200212
14.29,65.19,0.65,2.29,0.47,0.48,0.48,20200213
14.89,34.31,0.0,2.06,0.46,0.48,0.48,20200214
16.05,33.75,0.0,1.45,0.45,0.48,0.48,20200215
16.86,32.81,0.0,1.68,0.45,0.48,0.48,20200216
15.92,32.69,0.0,1.55,0.45,0.48,0.48,20200217
16.62,35.88,0.0,1.48,0.45,0.47,0.47,20200218
14.87,49.62,1.3,3.52,0.45,0.47,0.47,20200219
14.87,61.38,4.72,4.25,0.5,0.48,0.48,20200220
16.57,58.31,0.69,1.34,0.48,0.48,0.48,20200221
18.02,54.94,0.0,1.41,0.46,0.48,0.48,20200222
18.37,53.44,0.0,1.3,0.46,0.48,0.48,20200223
17.76,62.38,72.66,1.12,0.62,0.52,0.5,20200224
17.59,64.31,0.03,1.31,0.55,0.55,0.54,20200225
19.58,57.69,0.0,1.16,0.52,0.55,0.54,20200226
19.48,58.88,0.04,1.71,0.52,0.54,0.53,20200227
16.41,80.62,6.94,3.23,0.55,0.55,0.54,20200228
16.65,79.5,29.52,2.91,0.69,0.59,0.57,20200229
17.3,76.62,0.17,2.0,0.59,0.59,0.58,20200301
18.59,64.75,0.0,0.96,0.57,0.59,0.57,20200302
19.04,63.38,0.0,1.23,0.55,0.58,0.57,20200303
17.58,72.25,6.98,1.27,0.59,0.59,0.57,20200304
15.54,82.12,6.45,2.85,0.61,0.59,0.58,20200305
13.97,87.75,25.36,3.8,0.71,0.62,0.6,20200306
14.15,79.69,4.7,2.04,0.66,0.63,0.61,20200307
14.28,77.0,3.43,1.99,0.65,0.63,0.62,20200308
15.48,60.94,2.54,1.55,0.64,0.63,0.62,20200309
15.35,68.69,27.75,1.62,0.74,0.66,0.63,20200310
12.91,84.69,26.39,2.07,0.77,0.69,0.66,20200311
13.05,86.62,33.28,3.41,0.84,0.73,0.7,20200312
13.85,66.94,0.52,0.67,0.77,0.74,0.7,20200313
15.12,65.19,0.0,1.46,0.76,0.73,0.7,20200314
16.24,66.25,0.0,1.31,0.74,0.72,0.7,20200315
17.48,66.94,0.01,1.42,0.74,0.72,0.7,20200316
18.87,70.19,0.0,0.99,0.73,0.71,0.69,20200317
20.33,69.0,0.0,1.06,0.73,0.7,0.69,20200318
20.03,73.75,0.1,1.62,0.73,0.7,0.68,20200319
18.87,84.0,5.08,1.26,0.74,0.7,0.68,20200320
19.66,77.25,2.07,1.69,0.73,0.7,0.68,20200321
20.04,73.0,0.62,0.98,0.73,0.7,0.68,20200322
18.65,83.44,10.96,1.3,0.75,0.7,0.68,20200323
19.82,78.62,2.26,1.2,0.75,0.71,0.69,20200324
16.84,84.5,13.9,2.26,0.78,0.72,0.7,20200325
18.05,74.62,0.74,1.42,0.76,0.72,0.7,20200326
16.42,85.56,26.8,1.31,0.82,0.74,0.71,20200327
18.04,78.19,1.11,1.52,0.78,0.75,0.72,20200328
19.62,66.31,0.2,1.21,0.77,0.74,0.72,20200329
18.2,77.38,2.56,1.87,0.77,0.73,0.71,20200330
15.54,89.0,45.91,1.52,0.87,0.77,0.73,20200331
17.92,76.06,3.68,1.27,0.81,0.79,0.75,20200401
17.98,59.94,0.01,1.73,0.8,0.77,0.75,20200402
20.13,57.44,0.0,1.17,0.79,0.77,0.74,20200403
21.06,64.5,0.0,1.41,0.78,0.76,0.73,20200404
19.65,75.81,1.95,1.83,0.78,0.75,0.73,20200405
18.49,76.69,3.86,2.02,0.78,0.75,0.73,20200406
18.51,73.0,3.23,1.97,0.79,0.75,0.73,20200407
20.59,66.25,0.04,1.2,0.77,0.75,0.73,20200408
21.65,70.5,0.47,1.9,0.77,0.74,0.72,20200409
21.82,76.81,1.67,2.21,0.77,0.73,0.71,20200410
24.47,68.06,0.23,0.97,0.76,0.73,0.71,20200411
26.79,64.12,0.05,1.55,0.74,0.73,0.7,20200412
26.26,66.44,2.6,1.72,0.73,0.72,0.7,20200413
25.06,71.06,14.17,1.59,0.78,0.72,0.7,20200414
24.86,59.69,0.03,0.92,0.75,0.73,0.7,20200415
24.56,56.94,0.01,1.1,0.74,0.72,0.7,20200416
20.0,81.44,27.67,2.53,0.8,0.73,0.7,20200417
19.98,71.62,6.52,1.63,0.8,0.75,0.72,20200418
22.1,67.56,2.28,0.98,0.77,0.74,0.72,20200419
22.67,69.31,7.38,0.9,0.79,0.75,0.72,20200420
22.96,69.19,0.11,1.66,0.76,0.74,0.72,20200421
24.19,67.62,0.37,1.75,0.75,0.73,0.71,20200422
25.03,69.19,1.02,1.13,0.75,0.73,0.7,20200423
25.9,66.12,1.04,1.38,0.74,0.72,0.7,20200424
25.87,61.19,4.04,1.11,0.75,0.72,0.7,20200425
26.09,65.69,0.1,1.36,0.73,0.71,0.69,20200426
24.72,73.12,1.58,2.16,0.72,0.7,0.69,20200427
22.72,79.81,5.22,2.06,0.74,0.7,0.69,20200428
25.75,71.69,0.77,1.45,0.72,0.7,0.68,20200429
27.66,65.69,0.3,1.19,0.7,0.7,0.67,20200430
28.3,63.88,0.25,1.2,0.7,0.69,0.67,20200501
27.78,66.81,2.0,1.41,0.7,0.68,0.66,20200502
26.37,66.94,2.32,1.34,0.7,0.68,0.66,20200503
24.24,73.38,1.13,1.45,0.69,0.67,0.66,20200504
26.15,63.12,0.22,1.27,0.67,0.67,0.66,20200505
26.86,48.56,0.0,1.5,0.66,0.66,0.65,20200506
25.94,56.44,0.48,1.3,0.65,0.66,0.64,20200507
27.98,59.75,0.3,1.86,0.63,0.65,0.63,20200508
27.57,63.5,0.12,2.21,0.62,0.64,0.62,20200509
27.78,62.5,2.79,2.87,0.63,0.63,0.62,20200510
27.31,66.38,2.34,3.82,0.62,0.63,0.62,20200511
26.17,65.81,2.28,1.68,0.62,0.62,0.62,20200512
26.41,69.25,25.79,1.52,0.69,0.63,0.62,20200513
24.57,79.19,68.58,1.48,0.8,0.7,0.66,20200514
25.62,69.19,0.61,0.95,0.73,0.7,0.68,20200515
27.58,58.25,0.01,1.12,0.7,0.7,0.67,20200516
26.2,61.88,0.24,3.06,0.68,0.68,0.66,20200517
25.9,54.56,0.0,1.5,0.66,0.67,0.66,20200518
25.67,54.25,0.01,2.43,0.65,0.66,0.65,20200519
28.51,48.25,0.04,1.2,0.64,0.65,0.64,20200520
29.76,45.31,0.0,1.27,0.62,0.64,0.63,20200521
30.55,47.12,0.0,1.64,0.62,0.63,0.62,20200522
31.23,50.69,0.63,1.89,0.61,0.63,0.62,20200523
31.9,48.62,0.2,1.36,0.59,0.62,0.61,20200524
33.25,41.56,0.0,1.18,0.59,0.62,0.61,20200525
31.68,44.81,0.0,2.09,0.57,0.61,0.6,20200526
33.08,42.81,0.0,1.38,0.56,0.6,0.59,20200527
31.82,47.12,0.0,2.2,0.55,0.59,0.59,20200528
30.59,52.56,3.26,2.12,0.55,0.59,0.58,20200529
27.92,62.06,2.98,2.88,0.59,0.59,0.58,20200530
27.87,63.19,1.64,1.84,0.57,0.59,0.58,20200531
26.88,69.31,1.52,1.78,0.56,0.59,0.58,20200601
27.25,68.12,0.98,1.65,0.56,0.59,0.57,20200602
26.4,71.56,1.15,1.35,0.56,0.58,0.57,20200603
28.34,60.62,2.04,1.88,0.55,0.58,0.57,20200604
30.67,51.56,0.0,1.53,0.54,0.57,0.56,20200605
31.02,51.94,0.54,1.96,0.52,0.57,0.56,20200606
31.06,54.69,0.44,1.73,0.52,0.56,0.55,20200607
32.37,54.06,0.32,1.33,0.51,0.55,0.55,20200608
33.05,56.12,0.61,1.76,0.51,0.55,0.55,20200609
33.74,54.0,0.6,2.27,0.5,0.55,0.54,20200610
33.51,53.62,0.35,1.73,0.49,0.54,0.54,20200611
32.58,57.62,20.38,1.63,0.58,0.55,0.55,20200612
30.53,67.44,78.77,2.09,0.73,0.63,0.6,20200613
31.1,59.25,0.42,1.68,0.62,0.63,0.61,20200614
32.91,51.5,0.0,1.16,0.59,0.62,0.6,20200615
31.94,47.62,0.0,1.84,0.57,0.6,0.59,20200616
32.39,45.75,0.0,1.84,0.55,0.59,0.59,20200617
33.4,47.94,0.0,1.62,0.55,0.59,0.58,20200618
33.43,49.81,0.11,2.16,0.53,0.58,0.57,20200619
32.39,57.06,75.09,1.81,0.68,0.63,0.61,20200620
33.99,54.06,0.0,1.6,0.59,0.62,0.6,20200621
34.03,55.56,0.04,1.78,0.58,0.61,0.59,20200622
34.07,54.81,0.09,2.21,0.56,0.6,0.59,20200623
32.9,64.5,7.03,2.16,0.59,0.6,0.59,20200624
32.46,63.5,0.06,1.84,0.56,0.59,0.59,20200625
32.61,62.88,5.4,1.93,0.58,0.59,0.59,20200626
33.37,56.88,3.78,1.52,0.58,0.59,0.59,20200627
33.0,58.19,2.11,2.39,0.56,0.59,0.58,20200628
30.08,55.44,0.97,3.57,0.55,0.59,0.58,20200629
32.81,49.44,1.03,1.18,0.54,0.58,0.57,20200630
33.67,56.31,0.55,1.54,0.53,0.57,0.56,20200701
36.0,48.25,0.01,1.01,0.52,0.56,0.56,20200702
34.19,41.06,0.0,2.05,0.5,0.55,0.55,20200703
34.4,49.62,6.64,3.01,0.51,0.55,0.55,20200704
29.41,61.94,2.25,3.96,0.55,0.56,0.55,20200705
31.26,58.38,0.57,1.38,0.52,0.55,0.55,20200706
33.62,52.25,0.01,1.16,0.5,0.55,0.55,20200707
34.1,53.31,0.16,1.87,0.49,0.54,0.54,20200708
33.77,54.06,0.8,2.55,0.49,0.53,0.53,20200709
34.6,54.19,0.0,1.91,0.48,0.53,0.53,20200710
35.05,49.56,0.29,2.08,0.48,0.52,0.52,20200711
32.23,63.81,12.2,3.37,0.55,0.53,0.53,20200712
32.56,61.38,0.0,1.84,0.5,0.53,0.53,20200713
33.9,53.0,0.0,1.84,0.48,0.52,0.52,20200714
34.8,48.81,0.0,2.24,0.47,0.52,0.52,20200715
33.68,53.12,0.37,2.12,0.47,0.52,0.52,20200716
33.01,58.0,0.06,2.12,0.46,0.51,0.51,20200717
34.51,54.19,1.19,1.56,0.47,0.51,0.51,20200718
35.61,50.12,1.92,2.39,0.47,0.5,0.5,20200719
33.87,58.69,11.74,2.31,0.53,0.51,0.51,20200720
32.24,60.56,10.77,1.79,0.55,0.52,0.52,20200721
31.12,60.12,2.95,1.41,0.52,0.52,0.52,20200722
32.5,56.81,0.0,1.66,0.48,0.52,0.52,20200723
33.35,55.62,0.01,1.76,0.47,0.52,0.51,20200724
33.58,56.5,2.63,2.1,0.48,0.51,0.51,20200725
32.82,58.25,5.54,1.93,0.51,0.52,0.51,20200726
34.19,54.25,0.95,2.32,0.48,0.51,0.51,20200727
35.48,53.19,0.81,1.83,0.46,0.51,0.5,20200728
35.83,50.69,0.87,2.02,0.46,0.5,0.5,20200729
35.62,52.06,0.5,2.03,0.45,0.49,0.49,20200730
34.57,56.12,0.68,3.28,0.44,0.49,0.49,20200731
34.6,55.81,2.0,3.29,0.45,0.49,0.49,20200801
35.14,52.88,0.66,2.34,0.43,0.48,0.48,20200802
35.06,52.19,4.54,2.3,0.45,0.48,0.48,20200803
34.94,50.69,0.5,2.7,0.43,0.48,0.48,20200804
35.15,49.56,0.36,2.12,0.41,0.48,0.48,20200805
35.12,52.69,1.09,1.91,0.41,0.48,0.48,20200806
34.33,54.88,1.81,2.08,0.41,0.48,0.48,20200807
34.49,53.75,0.72,3.07,0.41,0.47,0.48,20200808
35.04,54.62,0.72,2.89,0.41,0.47,0.47,20200809
35.26,51.75,2.74,2.95,0.41,0.47,0.47,20200810
35.29,53.44,0.76,2.86,0.41,0.47,0.47,20200811
36.3,51.19,1.1,2.15,0.38,0.47,0.47,20200812
36.59,50.88,2.12,2.56,0.38,0.46,0.47,20200813
36.32,51.0,0.27,2.98,0.36,0.46,0.47,20200814
34.76,55.19,2.14,2.55,0.37,0.46,0.46,20200815
35.96,47.94,0.15,2.48,0.35,0.46,0.46,20200816
36.93,45.19,0.07,2.66,0.31,0.46,0.46,20200817
36.64,46.56,2.73,3.38,0.33,0.46,0.46,20200818
33.75,64.81,30.55,3.83,0.53,0.48,0.48,20200819
30.98,74.0,13.02,3.32,0.59,0.52,0.51,20200820
29.98,74.56,14.43,2.48,0.58,0.54,0.52,20200821
31.33,67.25,0.05,1.43,0.5,0.53,0.52,20200822
32.72,59.5,0.0,1.55,0.48,0.52,0.52,20200823
32.62,59.75,0.01,2.0,0.48,0.52,0.52,20200824
31.73,63.75,2.9,2.15,0.49,0.52,0.52,20200825
30.3,73.19,6.21,2.17,0.54,0.52,0.52,20200826
29.32,77.0,9.29,1.43,0.55,0.53,0.52,20200827
30.55,68.81,1.81,1.18,0.52,0.54,0.53,20200828
30.71,66.69,0.53,2.02,0.5,0.53,0.52,20200829
31.36,61.38,0.33,1.94,0.48,0.52,0.52,20200830
28.67,75.81,32.94,2.6,0.59,0.53,0.52,20200831
25.76,85.88,94.82,2.45,0.78,0.63,0.6,20200901
28.33,80.19,38.23,1.37,0.79,0.7,0.65,20200902
29.15,79.25,1.74,1.5,0.72,0.69,0.66,20200903
28.94,80.06,4.24,1.27,0.71,0.68,0.66,20200904
29.12,75.62,0.37,1.13,0.69,0.67,0.66,20200905
29.5,72.44,0.22,1.35,0.66,0.66,0.65,20200906
29.23,72.0,0.93,1.18,0.66,0.66,0.64,20200907
29.4,71.31,0.2,1.6,0.65,0.65,0.63,20200908
29.6,70.69,0.0,1.48,0.63,0.64,0.63,20200909
29.95,65.56,0.0,1.12,0.62,0.63,0.62,20200910
29.68,65.38,0.0,1.77,0.62,0.63,0.62,20200911
30.01,63.25,0.0,1.42,0.6,0.62,0.61,20200912
29.83,62.06,0.0,1.48,0.59,0.62,0.61,20200913
29.73,64.38,0.0,1.82,0.59,0.61,0.6,20200914
29.87,64.0,0.0,1.67,0.58,0.6,0.59,20200915
30.59,61.12,0.0,1.52,0.57,0.6,0.59,20200916
30.65,61.06,0.0,1.98,0.56,0.59,0.59,20200917
30.6,48.88,0.0,1.26,0.55,0.59,0.58,20200918
29.21,46.5,0.0,1.7,0.55,0.58,0.58,20200919
28.84,48.0,0.0,1.32,0.54,0.58,0.57,20200920
28.48,45.5,0.0,1.38,0.53,0.57,0.56,20200921
28.96,48.12,0.0,1.42,0.53,0.57,0.56,20200922
29.64,50.5,0.0,0.71,0.52,0.56,0.55,20200923
29.8,49.75,0.0,1.37,0.52,0.55,0.55,20200924
29.58,46.5,0.0,1.26,0.52,0.55,0.55,20200925
27.39,52.81,0.04,1.55,0.51,0.55,0.55,20200926
27.03,57.69,0.44,1.62,0.51,0.55,0.54,20200927
27.16,54.19,0.08,1.38,0.51,0.55,0.54,20200928
27.4,52.25,0.0,1.71,0.5,0.54,0.54,20200929
26.97,48.44,0.0,1.1,0.5,0.54,0.53,20200930
26.57,44.31,0.0,1.21,0.49,0.53,0.53,20201001
27.29,37.44,0.0,1.21,0.49,0.53,0.52,20201002
27.75,33.88,0.0,0.98,0.48,0.52,0.52,20201003
26.57,37.06,0.0,1.54,0.48,0.52,0.52,20201004
27.01,37.56,0.0,0.91,0.48,0.52,0.52,20201005
26.72,38.44,0.0,1.23,0.48,0.52,0.52,20201006
26.22,42.44,0.0,1.3,0.48,0.52,0.51,20201007
25.98,44.88,0.0,1.22,0.48,0.51,0.51,20201008
26.33,44.06,0.0,1.16,0.47,0.51,0.51,20201009
27.15,39.88,0.0,1.05,0.47,0.5,0.5,20201010
26.36,40.38,0.0,1.38,0.47,0.5,0.5,20201011
25.65,39.94,0.0,1.17,0.46,0.5,0.5,20201012
24.73,49.12,0.0,1.81,0.46,0.49,0.49,20201013
25.44,40.56,0.0,1.27,0.46,0.49,0.49,20201014
25.98,35.06,0.0,1.1,0.45,0.49,0.49,20201015
25.27,36.88,0.0,1.1,0.45,0.48,0.48,20201016
25.47,33.19,0.0,1.16,0.45,0.48,0.48,20201017
24.48,39.31,22.82,1.42,0.54,0.51,0.5,20201018
24.24,35.25,0.0,1.31,0.48,0.51,0.5,20201019
24.34,35.12,0.0,1.27,0.48,0.5,0.5,20201020
23.32,40.38,0.0,1.01,0.47,0.5,0.5,20201021
22.87,43.31,0.0,1.18,0.47,0.49,0.49,20201022
23.12,41.38,0.0,1.19,0.47,0.49,0.49,20201023
22.39,42.88,0.0,1.44,0.46,0.49,0.49,20201024
20.17,51.62,0.26,2.37,0.47,0.49,0.49,20201025
21.02,45.25,0.0,1.16,0.46,0.48,0.48,20201026
21.68,40.94,0.0,1.34,0.46,0.48,0.48,20201027
20.64,45.19,0.0,1.68,0.45,0.48,0.48,20201028
19.9,49.44,0.0,1.57,0.45,0.48,0.48,20201029
20.33,47.56,0.0,1.42,0.45,0.48,0.48,20201030
20.73,41.75,0.0,1.1,0.45,0.48,0.48,20201031
21.08,38.5,0.0,1.15,0.44,0.48,0.48,20201101
20.94,35.12,0.0,1.27,0.43,0.48,0.48,20201102
20.72,38.0,0.0,1.59,0.42,0.48,0.48,20201103
20.41,39.0,0.0,1.34,0.41,0.47,0.48,20201104
19.84,38.31,0.0,1.6,0.41,0.47,0.47,20201105
19.8,38.62,0.0,1.15,0.4,0.47,0.47,20201106
20.07,37.25,0.0,1.43,0.38,0.47,0.47,20201107
20.43,37.19,0.0,1.35,0.38,0.47,0.47,20201108
19.6,42.5,0.0,1.28,0.37,0.47,0.47,20201109
19.01,46.5,0.0,1.34,0.36,0.46,0.47,20201110
18.62,48.69,0.0,1.21,0.36,0.46,0.47,20201111
18.79,48.75,0.0,1.16,0.35,0.46,0.47,20201112
19.47,46.75,0.45,1.29,0.35,0.46,0.47,20201113
17.07,64.38,7.02,2.09,0.39,0.47,0.47,20201114
14.9,86.81,17.21,1.21,0.59,0.49,0.48,20201115
14.33,71.94,0.26,1.48,0.51,0.51,0.5,20201116
14.82,49.88,0.01,1.13,0.48,0.5,0.5,20201117
15.2,42.81,0.01,1.2,0.48,0.5,0.49,20201118
15.06,50.62,0.03,1.2,0.48,0.5,0.49,20201119
13.34,60.06,0.0,1.8,0.48,0.49,0.49,20201120
14.03,46.94,0.0,1.26,0.48,0.49,0.49,20201121
13.15,47.88,0.17,1.97,0.48,0.49,0.49,20201122
11.76,78.12,1.08,2.67,0.48,0.49,0.49,20201123
11.57,84.0,4.52,2.74,0.51,0.49,0.49,20201124
11.12,86.19,4.92,1.67,0.54,0.51,0.5,20201125
12.3,73.62,0.13,1.64,0.51,0.51,0.5,20201126
14.13,48.19,0.0,1.26,0.49,0.51,0.5,20201127
16.27,40.56,0.0,1.13,0.48,0.5,0.5,20201128
16.99,45.12,0.0,1.34,0.48,0.5,0.5,20201129
16.9,49.0,0.0,1.02,0.48,0.5,0.5,20201130
17.99,53.56,0.0,1.16,0.48,0.5,0.5,20201201
17.88,53.19,0.0,1.2,0.48,0.5,0.49,20201202
18.44,50.19,0.0,1.22,0.48,0.49,0.49,20201203
17.14,57.56,0.0,1.24,0.48,0.49,0.49,20201204
15.94,65.94,0.0,1.61,0.48,0.49,0.49,20201205
16.5,62.31,0.0,1.18,0.48,0.49,0.49,20201206
16.93,59.5,0.02,1.28,0.48,0.49,0.49,20201207
12.07,84.0,5.2,2.93,0.52,0.49,0.49,20201208
14.07,67.75,0.11,1.43,0.49,0.5,0.49,20201209
13.91,51.88,0.0,1.16,0.48,0.5,0.49,20201210
10.15,72.0,7.32,1.25,0.52,0.5,0.5,20201211
10.88,79.56,0.98,1.49,0.52,0.51,0.51,20201212
11.05,75.44,2.6,1.2,0.52,0.51,0.51,20201213
10.31,61.88,0.42,1.59,0.5,0.52,0.51,20201214
9.22,61.0,0.27,1.43,0.5,0.51,0.51,20201215
9.77,44.75,0.0,1.22,0.49,0.51,0.51,20201216
9.59,45.25,0.0,1.2,0.48,0.51,0.51,20201217
10.84,43.25,0.0,1.34,0.48,0.51,0.51,20201218
12.62,41.94,0.0,1.13,0.48,0.51,0.5,20201219
12.94,50.56,0.0,1.23,0.48,0.51,0.5,20201220
14.18,49.31,0.0,0.93,0.48,0.5,0.5,20201221
14.23,48.06,0.0,1.02,0.48,0.5,0.5,20201222
13.74,45.0,0.0,1.0,0.48,0.5,0.5,20201223
13.68,47.0,0.01,1.09,0.48,0.5,0.5,20201224
12.31,50.81,0.0,1.2,0.48,0.5,0.5,20201225
11.75,57.62,0.11,1.21,0.48,0.5,0.5,20201226
8.03,74.62,1.15,2.4,0.49,0.5,0.5,20201227
8.12,62.62,0.13,1.08,0.49,0.5,0.5,20201228
9.5,52.0,0.0,1.3,0.48,0.5,0.49,20201229
10.26,41.0,0.0,1.23,0.48,0.5,0.49,20201230
10.07,43.0,0.0,1.41,0.48,0.49,0.49,20201231
10.55,42.0,0.0,1.54,0.48,0.49,0.49,20210101
9.77,47.44,0.0,1.73,0.48,0.49,0.49,20210102
11.45,45.25,0.01,1.69,0.48,0.49,0.49,20210103
11.39,74.94,0.49,1.98,0.48,0.49,0.49,20210104
11.1,84.88,11.71,1.98,0.55,0.51,0.5,20210105
12.0,69.62,0.12,0.94,0.51,0.52,0.51,20210106
12.51,57.94,0.0,0.96,0.49,0.51,0.51,20210107
11.43,52.38,0.0,1.29,0.49,0.51,0.51,20210108
11.02,45.12,0.0,1.59,0.48,0.51,0.5,20210109
10.73,39.12,0.0,1.48,0.48,0.51,0.5,20210110
11.82,35.81,0.0,1.42,0.48,0.5,0.5,20210111
11.69,36.12,0.0,1.48,0.48,0.5,0.5,20210112
12.5,39.06,0.0,1.21,0.48,0.5,0.5,20210113
11.71,46.88,0.0,1.17,0.48,0.5,0.5,20210114
11.58,46.25,0.0,1.02,0.48,0.5,0.5,20210115
11.96,47.31,0.0,1.23,0.48,0.5,0.49,20210116
12.08,45.62,0.0,1.16,0.48,0.5,0.49,20210117
10.68,58.0,0.0,1.29,0.48,0.49,0.49,20210118
12.8,51.75,0.0,1.19,0.48,0.49,0.49,20210119
15.29,41.38,0.0,1.05,0.48,0.49,0.49,20210120
14.66,36.75,0.0,1.41,0.47,0.49,0.49,20210121
11.89,54.5,0.0,1.55,0.47,0.49,0.49,20210122
10.48,37.62,0.08,3.06,0.47,0.49,0.49,20210123
9.72,36.19,0.03,1.54,0.46,0.48,0.48,20210124
11.18,35.44,0.0,1.29,0.46,0.48,0.48,20210125
12.05,34.0,0.0,1.33,0.46,0.48,0.48,20210126
11.65,40.25,0.0,1.23,0.46,0.48,0.48,20210127
12.51,39.31,0.0,1.31,0.45,0.48,0.48,20210128
12.69,39.69,0.0,1.2,0.45,0.48,0.48,20210129
13.33,39.25,0.0,1.22,0.45,0.48,0.48,20210130
14.15,38.0,0.0,1.08,0.45,0.48,0.48,20210131
13.5,49.38,0.0,1.41,0.45,0.48,0.48,20210201
14.01,52.62,0.0,1.34,0.44,0.48,0.48,20210202
13.82,58.69,0.07,1.84,0.44,0.48,0.48,20210203
13.37,59.06,0.13,1.19,0.44,0.48,0.48,20210204
13.83,57.0,0.0,1.01,0.43,0.48,0.48,20210205
14.01,55.38,0.0,1.17,0.43,0.48,0.48,20210206
15.35,47.5,0.0,1.22,0.42,0.47,0.48,20210207
15.03,54.94,72.92,1.03,0.62,0.54,0.52,20210208
16.17,50.69,0.0,1.12,0.52,0.54,0.52,20210209
17.15,47.62,0.0,1.02,0.51,0.53,0.52,20210210
17.15,50.81,0.0,1.16,0.5,0.52,0.52,20210211
17.81,49.5,0.0,1.32,0.5,0.52,0.52,20210212
17.45,53.69,0.0,1.55,0.5,0.52,0.52,20210213
16.54,55.81,0.0,1.28,0.5,0.52,0.52,20210214
17.08,52.75,0.0,1.08,0.49,0.52,0.52,20210215
17.65,50.94,0.0,1.17,0.49,0.52,0.52,20210216
18.12,46.12,0.0,1.29,0.49,0.52,0.51,20210217
17.52,50.31,0.0,1.2,0.49,0.52,0.51,20210218
17.79,53.0,0.0,1.34,0.48,0.51,0.51,20210219
18.08,51.0,0.0,1.35,0.48,0.51,0.51,20210220
18.92,49.81,0.0,1.06,0.48,0.51,0.51,20210221
19.6,47.44,0.04,1.52,0.48,0.51,0.5,20210222
17.9,63.88,0.27,1.36,0.48,0.51,0.5,20210223
19.51,54.5,0.02,1.23,0.48,0.5,0.5,20210224
20.89,47.75,0.19,1.2,0.48,0.5,0.5,20210225
20.09,45.81,0.46,2.59,0.47,0.5,0.5,20210226
